trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype
140937014,4/15/2022 13:35,4/15/2022 15:01,70690,5195,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
140937156,4/15/2022 13:38,4/15/2022 13:51,70753,790,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
140937160,4/15/2022 13:38,4/15/2022 13:47,70845,592,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
140937166,4/15/2022 13:38,4/15/2022 13:51,71157,787,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
140937475,4/15/2022 13:43,4/15/2022 13:51,70823,464,,North Shore Trail & Fort Duquesne Bridge,1000,Liberty Ave & Stanwix St,Subscriber
140938306,4/15/2022 13:57,4/15/2022 14:34,70853,2211,1034,Ellsworth Ave & N Neville St,1072,Glasshouse,Subscriber
140938384,4/15/2022 13:58,4/15/2022 14:30,70767,1921,1074,South Side Trail & S 4th St,1084,Hot Metal St & Tunnel Blvd,Customer
140938433,4/15/2022 13:59,4/15/2022 14:11,70829,735,1048,S 18th St & Sidney St,1074,South Side Trail & S 4th St,Customer
140938448,4/15/2022 13:59,4/15/2022 14:11,71210,721,1048,S 18th St & Sidney St,1074,South Side Trail & S 4th St,Customer
140938841,4/15/2022 14:07,4/15/2022 14:49,70754,2525,1045,S 27th St & Sidney St. (Southside Works),,North Shore Trail & Fort Duquesne Bridge,Customer
140938866,4/15/2022 14:07,4/15/2022 14:48,71221,2439,1045,S 27th St & Sidney St. (Southside Works),,North Shore Trail & Fort Duquesne Bridge,Customer
140938881,4/15/2022 14:07,4/15/2022 14:48,70971,2429,1045,S 27th St & Sidney St. (Southside Works),,North Shore Trail & Fort Duquesne Bridge,Customer
140938892,4/15/2022 14:07,4/15/2022 14:47,70658,2393,1045,S 27th St & Sidney St. (Southside Works),,North Shore Trail & Fort Duquesne Bridge,Customer
140938958,4/15/2022 14:09,4/15/2022 14:45,70554,2198,,North Shore Trail & Fort Duquesne Bridge,1048,S 18th St & Sidney St,Subscriber
140938981,4/15/2022 14:09,4/15/2022 14:45,70827,2190,,North Shore Trail & Fort Duquesne Bridge,1048,S 18th St & Sidney St,Customer
140939206,4/15/2022 14:14,4/15/2022 15:04,71220,2982,1013,Isabella St & Federal St (PNC Park),1074,South Side Trail & S 4th St,Customer
140939686,4/15/2022 14:23,4/15/2022 15:40,70572,4639,1045,S 27th St & Sidney St. (Southside Works),1084,Hot Metal St & Tunnel Blvd,Customer
140939702,4/15/2022 14:23,4/15/2022 15:40,70959,4597,1045,S 27th St & Sidney St. (Southside Works),1084,Hot Metal St & Tunnel Blvd,Customer
140940202,4/15/2022 14:34,4/15/2022 15:02,70581,1662,1041,Fifth Ave & S Bouquet St,,BIKE 70581,Subscriber
140940528,4/15/2022 14:41,4/15/2022 16:18,70367,5788,1013,Isabella St & Federal St (PNC Park),1093,S Bouquet Ave & Sennott St,Customer
140940532,4/15/2022 14:41,4/15/2022 15:54,70705,4350,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
140940579,4/15/2022 14:43,4/15/2022 15:54,70800,4277,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
140940592,4/15/2022 14:43,4/15/2022 17:12,70859,8942,1013,Isabella St & Federal St (PNC Park),1093,S Bouquet Ave & Sennott St,Customer
140940746,4/15/2022 14:46,4/15/2022 15:34,70515,2864,1000,Liberty Ave & Stanwix St,1004,First Ave & B St (T Station),Customer
140940774,4/15/2022 14:47,4/15/2022 15:34,70823,2808,1000,Liberty Ave & Stanwix St,1004,First Ave & B St (T Station),Customer
140940837,4/15/2022 14:49,4/15/2022 15:29,70907,2418,1017,21st St & Penn Ave,,BIKE 70907,Customer
140940948,4/15/2022 14:52,4/15/2022 16:26,71216,5691,1011,Fort Duquesne Blvd & 7th St,1093,S Bouquet Ave & Sennott St,Customer
140940978,4/15/2022 14:52,4/15/2022 15:42,70595,2979,1001,Forbes Ave & Market Square,1017,21st St & Penn Ave,Customer
140940981,4/15/2022 14:52,4/15/2022 15:24,70941,1919,1017,21st St & Penn Ave,,BIKE 70941,Customer
140941039,4/15/2022 14:54,4/15/2022 16:09,70914,4520,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
140941586,4/15/2022 15:06,4/15/2022 15:35,70753,1723,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1085,Eliza Furnace Trail at Swinburne St,Customer
140941681,4/15/2022 15:09,4/15/2022 16:31,71157,4921,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1001,Forbes Ave & Market Square,Customer
140941718,4/15/2022 15:09,4/15/2022 15:35,70676,1557,1001,Forbes Ave & Market Square,1048,S 18th St & Sidney St,Customer
140941907,4/15/2022 15:13,4/15/2022 16:37,70737,5002,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
140942000,4/15/2022 15:15,4/15/2022 16:37,71221,4911,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
140942008,4/15/2022 15:15,4/15/2022 15:25,70649,566,1010,10th St & Penn Ave,,BIKE 70649,Customer
140942017,4/15/2022 15:15,4/15/2022 16:37,71188,4870,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
140942073,4/15/2022 15:17,4/15/2022 15:31,70581,862,,BIKE 70581,1061,33rd St & Penn Ave ,Subscriber
140942359,4/15/2022 15:23,4/15/2022 15:42,70906,1108,,North Shore Trail & Fort Duquesne Bridge,49801,Microsoft,Customer
140942362,4/15/2022 15:23,4/15/2022 15:43,70754,1158,,North Shore Trail & Fort Duquesne Bridge,49801,Microsoft,Subscriber
140942446,4/15/2022 15:25,4/15/2022 15:39,70703,794,1001,Forbes Ave & Market Square,1004,First Ave & B St (T Station),Customer
140942464,4/15/2022 15:26,4/15/2022 15:39,70442,774,1001,Forbes Ave & Market Square,1004,First Ave & B St (T Station),Customer
140942506,4/15/2022 15:27,4/15/2022 16:18,70983,3105,,North Shore Trail & Fort Duquesne Bridge,1011,Fort Duquesne Blvd & 7th St,Customer
140942541,4/15/2022 15:27,4/15/2022 16:18,70260,3060,,North Shore Trail & Fort Duquesne Bridge,1011,Fort Duquesne Blvd & 7th St,Customer
140942654,4/15/2022 15:30,4/15/2022 16:06,71192,2194,1005,Forbes Ave & Grant St,,North Shore Trail & Fort Duquesne Bridge,Customer
140942720,4/15/2022 15:31,4/15/2022 16:08,70942,2210,1005,Forbes Ave & Grant St,1055,Promaster,Customer
140942832,4/15/2022 15:34,4/15/2022 16:18,70943,2634,1005,Forbes Ave & Grant St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
140942867,4/15/2022 15:35,4/15/2022 15:47,70973,693,1084,Hot Metal St & Tunnel Blvd,1072,Glasshouse,Subscriber
140942905,4/15/2022 15:37,4/15/2022 16:31,70990,3280,1085,Eliza Furnace Trail at Swinburne St,1001,Forbes Ave & Market Square,Customer
140943221,4/15/2022 15:46,4/15/2022 16:00,70445,864,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),,BIKE 70445,Subscriber
140943241,4/15/2022 15:46,4/15/2022 18:26,70829,9562,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
140943269,4/15/2022 15:47,4/15/2022 18:27,71220,9566,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
140943326,4/15/2022 15:49,4/15/2022 18:26,71210,9430,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
140943354,4/15/2022 15:50,4/15/2022 17:23,70857,5614,1024,S Negley Ave & Baum Blvd,,North Shore Trail & Fort Duquesne Bridge,Customer
140943446,4/15/2022 15:52,4/15/2022 17:23,70517,5478,1024,S Negley Ave & Baum Blvd,,North Shore Trail & Fort Duquesne Bridge,Customer
140943785,4/15/2022 16:01,4/15/2022 16:12,70920,656,1095,Schenley Dr & Forbes Ave (Schenley Plaza),,BIKE 70920,Subscriber
140943802,4/15/2022 16:02,4/15/2022 18:26,70973,8657,1072,Glasshouse,1074,South Side Trail & S 4th St,Customer
140943847,4/15/2022 16:03,4/15/2022 18:23,70823,8449,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
140944085,4/15/2022 16:10,4/15/2022 16:51,70971,2466,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
140944210,4/15/2022 16:13,4/15/2022 16:58,70907,2698,,BIKE 70907,1013,Isabella St & Federal St (PNC Park),Customer
140944232,4/15/2022 16:14,4/15/2022 16:57,70941,2617,,BIKE 70941,1013,Isabella St & Federal St (PNC Park),Customer
140944255,4/15/2022 16:15,4/15/2022 16:51,70658,2158,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
140944319,4/15/2022 16:16,4/15/2022 16:21,70992,275,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,Subscriber
140944352,4/15/2022 16:17,4/15/2022 17:31,70901,4404,49941,Allegheny Station,49941,Allegheny Station,Customer
140944366,4/15/2022 16:18,4/15/2022 16:30,70445,763,,BIKE 70445,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
140944427,4/15/2022 16:20,4/15/2022 18:27,70246,7641,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
140944436,4/15/2022 16:20,4/15/2022 16:21,70260,68,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Subscriber
140944442,4/15/2022 16:20,4/15/2022 16:32,70532,685,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1033,Ivy St & Walnut St   ,Subscriber
140944448,4/15/2022 16:20,4/15/2022 16:24,70703,238,1004,First Ave & B St (T Station),1005,Forbes Ave & Grant St,Subscriber
140944498,4/15/2022 16:21,4/15/2022 17:31,70736,4142,49941,Allegheny Station,49941,Allegheny Station,Customer
140944500,4/15/2022 16:22,4/15/2022 17:10,70983,2921,1011,Fort Duquesne Blvd & 7th St,1084,Hot Metal St & Tunnel Blvd,Subscriber
140944516,4/15/2022 16:22,4/15/2022 16:33,70920,643,,BIKE 70920,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140944534,4/15/2022 16:22,4/15/2022 16:24,70936,97,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,Subscriber
140944542,4/15/2022 16:22,4/15/2022 17:30,70617,4081,49941,Allegheny Station,49941,Allegheny Station,Customer
140944603,4/15/2022 16:24,4/15/2022 16:38,70992,818,1033,Ivy St & Walnut St   ,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
140944626,4/15/2022 16:25,4/15/2022 16:33,70367,497,1093,S Bouquet Ave & Sennott St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
140944679,4/15/2022 16:26,4/15/2022 16:38,70936,692,1033,Ivy St & Walnut St   ,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
140944695,4/15/2022 16:27,4/15/2022 18:23,70442,7000,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
140944743,4/15/2022 16:28,4/15/2022 16:50,70592,1306,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1045,S 27th St & Sidney St. (Southside Works),Subscriber
140944844,4/15/2022 16:32,4/15/2022 19:21,71196,10147,1059,Burns White Center at 3 Crossings,1072,Glasshouse,Subscriber
140944855,4/15/2022 16:32,4/15/2022 19:20,70912,10062,1059,Burns White Center at 3 Crossings,1072,Glasshouse,Subscriber
140944916,4/15/2022 16:34,4/15/2022 16:46,70911,742,1082,W Station Square Dr & Bessemer Court,,BIKE 70911,Customer
140945001,4/15/2022 16:36,4/15/2022 16:51,70852,866,1001,Forbes Ave & Market Square,1013,Isabella St & Federal St (PNC Park),Subscriber
140945066,4/15/2022 16:39,4/15/2022 17:29,70943,2997,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
140945168,4/15/2022 16:42,4/16/2022 9:11,70800,59373,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
140945186,4/15/2022 16:43,4/15/2022 17:31,70737,2926,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
140945208,4/15/2022 16:43,4/15/2022 17:31,71188,2856,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
140945580,4/15/2022 16:58,4/16/2022 13:10,70632,72754,1024,S Negley Ave & Baum Blvd,1028,Penn Ave & Putnam St (Bakery Square),Customer
140945590,4/15/2022 16:58,4/15/2022 18:49,70966,6676,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
140945605,4/15/2022 16:59,4/15/2022 18:50,71209,6660,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
140945635,4/15/2022 16:59,4/15/2022 17:07,70690,489,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1044,Zulema St & Coltart Ave,Subscriber
140945718,4/15/2022 17:02,4/15/2022 18:57,70705,6913,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
140945816,4/15/2022 17:05,4/15/2022 17:27,70544,1322,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1024,S Negley Ave & Baum Blvd,Customer
140945824,4/15/2022 17:05,4/15/2022 17:24,70941,1136,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
140945825,4/15/2022 17:05,4/16/2022 11:56,70914,67842,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
140945854,4/15/2022 17:06,4/15/2022 17:41,71216,2059,1093,S Bouquet Ave & Sennott St,1011,Fort Duquesne Blvd & 7th St,Customer
140945859,4/15/2022 17:07,4/15/2022 17:41,71172,2066,1093,S Bouquet Ave & Sennott St,1011,Fort Duquesne Blvd & 7th St,Customer
140946002,4/15/2022 17:11,4/15/2022 18:01,70959,2958,1084,Hot Metal St & Tunnel Blvd,1000,Liberty Ave & Stanwix St,Customer
140946022,4/15/2022 17:12,4/15/2022 18:01,70572,2936,1084,Hot Metal St & Tunnel Blvd,1000,Liberty Ave & Stanwix St,Customer
140946073,4/15/2022 17:13,4/15/2022 17:56,71176,2569,1093,S Bouquet Ave & Sennott St,1013,Isabella St & Federal St (PNC Park),Customer
140946237,4/15/2022 17:19,4/15/2022 17:55,70666,2211,1093,S Bouquet Ave & Sennott St,1013,Isabella St & Federal St (PNC Park),Customer
140946253,4/15/2022 17:19,4/15/2022 17:56,70851,2182,1093,S Bouquet Ave & Sennott St,1013,Isabella St & Federal St (PNC Park),Customer
140946345,4/15/2022 17:21,4/15/2022 17:40,70859,1106,1093,S Bouquet Ave & Sennott St,1085,Eliza Furnace Trail at Swinburne St,Subscriber
140946364,4/15/2022 17:22,4/15/2022 17:37,70643,896,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140946404,4/15/2022 17:24,4/15/2022 17:46,70907,1366,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
140946448,4/15/2022 17:25,4/15/2022 17:40,70920,885,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1085,Eliza Furnace Trail at Swinburne St,Subscriber
140946454,4/15/2022 17:25,4/15/2022 17:31,71182,336,,BIKE 71182,1021,Taylor St & Liberty Ave,Subscriber
140946565,4/15/2022 17:30,4/15/2022 18:13,70276,2549,1033,Ivy St & Walnut St   ,1013,Isabella St & Federal St (PNC Park),Subscriber
140946602,4/15/2022 17:32,4/15/2022 17:45,70532,786,1033,Ivy St & Walnut St   ,1021,Taylor St & Liberty Ave,Subscriber
140946677,4/15/2022 17:34,4/15/2022 17:54,70845,1180,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),,BIKE 70845,Customer
140946706,4/15/2022 17:35,4/15/2022 17:54,71235,1155,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1034,Ellsworth Ave & N Neville St,Customer
140946709,4/15/2022 17:35,4/15/2022 17:54,71213,1154,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1034,Ellsworth Ave & N Neville St,Customer
140946815,4/15/2022 17:38,4/15/2022 19:26,70277,6478,1059,Burns White Center at 3 Crossings,1059,Burns White Center at 3 Crossings,Customer
140946842,4/15/2022 17:39,4/15/2022 18:27,70977,2887,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1004,First Ave & B St (T Station),Customer
140946845,4/15/2022 17:39,4/15/2022 18:42,71182,3769,1021,Taylor St & Liberty Ave,1013,Isabella St & Federal St (PNC Park),Customer
140946849,4/15/2022 17:39,4/15/2022 18:28,70367,2915,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1004,First Ave & B St (T Station),Customer
140946929,4/15/2022 17:42,4/15/2022 19:26,70660,6252,1059,Burns White Center at 3 Crossings,1059,Burns White Center at 3 Crossings,Customer
140947031,4/15/2022 17:46,4/16/2022 13:11,70992,69903,1028,Penn Ave & Putnam St (Bakery Square),,BIKE 70992,Customer
140947363,4/15/2022 18:00,4/15/2022 18:04,70445,257,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),,BIKE 70445,Subscriber
140947518,4/15/2022 18:06,4/15/2022 19:16,70983,4211,1084,Hot Metal St & Tunnel Blvd,49941,Allegheny Station,Customer
140947541,4/15/2022 18:07,4/15/2022 19:39,71223,5495,1084,Hot Metal St & Tunnel Blvd,49941,Allegheny Station,Customer
140947581,4/15/2022 18:09,4/15/2022 18:16,70944,458,,North Shore Trail & Fort Duquesne Bridge,1000,Liberty Ave & Stanwix St,Subscriber
140947591,4/15/2022 18:09,4/15/2022 18:39,70815,1767,,North Shore Trail & Fort Duquesne Bridge,1000,Liberty Ave & Stanwix St,Subscriber
140947644,4/15/2022 18:12,4/15/2022 18:21,70911,566,,BIKE 70911,1010,10th St & Penn Ave,Customer
140947671,4/15/2022 18:12,4/15/2022 19:04,70901,3095,49941,Allegheny Station,49941,Allegheny Station,Customer
140947676,4/15/2022 18:13,4/15/2022 18:21,70959,510,1000,Liberty Ave & Stanwix St,,BIKE 70959,Subscriber
140947686,4/15/2022 18:13,4/15/2022 19:04,70617,3028,49941,Allegheny Station,49941,Allegheny Station,Customer
140947763,4/15/2022 18:16,4/15/2022 19:04,70528,2854,1059,Burns White Center at 3 Crossings,1059,Burns White Center at 3 Crossings,Customer
140947768,4/15/2022 18:17,4/15/2022 19:20,70658,3830,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
140947777,4/15/2022 18:17,4/16/2022 13:03,70592,67550,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
140947786,4/15/2022 18:18,4/16/2022 13:02,70943,67452,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
140947791,4/15/2022 18:18,4/15/2022 19:05,70610,2821,,North Shore Trail & Fort Duquesne Bridge,1085,Eliza Furnace Trail at Swinburne St,Customer
140947836,4/15/2022 18:19,4/15/2022 19:06,71221,2798,,North Shore Trail & Fort Duquesne Bridge,1085,Eliza Furnace Trail at Swinburne St,Customer
140947870,4/15/2022 18:21,4/15/2022 19:19,70737,3443,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
140947902,4/15/2022 18:23,4/15/2022 18:36,70964,777,49801,Microsoft,1013,Isabella St & Federal St (PNC Park),Customer
140947914,4/15/2022 18:23,4/16/2022 13:17,70752,68031,49801,Microsoft,1013,Isabella St & Federal St (PNC Park),Customer
140947930,4/15/2022 18:24,4/15/2022 18:25,70799,103,1021,Taylor St & Liberty Ave,1021,Taylor St & Liberty Ave,Subscriber
140947936,4/15/2022 18:24,4/15/2022 18:40,70907,943,1013,Isabella St & Federal St (PNC Park),,BIKE 70907,Customer
140947942,4/15/2022 18:24,4/15/2022 18:39,70941,896,1013,Isabella St & Federal St (PNC Park),,BIKE 70941,Customer
140947982,4/15/2022 18:26,4/15/2022 18:40,70304,816,1028,Penn Ave & Putnam St (Bakery Square),1033,Ivy St & Walnut St   ,Subscriber
140947986,4/15/2022 18:26,4/15/2022 18:37,70783,667,1028,Penn Ave & Putnam St (Bakery Square),1033,Ivy St & Walnut St   ,Subscriber
140948206,4/15/2022 18:36,4/15/2022 19:16,70625,2381,1072,Glasshouse,1072,Glasshouse,Customer
140948213,4/15/2022 18:36,4/15/2022 20:02,70676,5121,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
140948230,4/15/2022 18:37,4/15/2022 19:34,70417,3458,1072,Glasshouse,1072,Glasshouse,Customer
140948276,4/15/2022 18:40,4/15/2022 19:07,70990,1614,1001,Forbes Ave & Market Square,1045,S 27th St & Sidney St. (Southside Works),Customer
140948282,4/15/2022 18:40,4/15/2022 19:07,71157,1580,1001,Forbes Ave & Market Square,1045,S 27th St & Sidney St. (Southside Works),Customer
140948510,4/15/2022 18:52,4/15/2022 19:29,71210,2197,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
140948633,4/15/2022 18:58,4/15/2022 19:29,71220,1867,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
140948869,4/15/2022 19:11,4/15/2022 19:25,70973,861,1074,South Side Trail & S 4th St,1048,S 18th St & Sidney St,Customer
140948887,4/15/2022 19:12,4/15/2022 19:25,70829,808,1074,South Side Trail & S 4th St,1048,S 18th St & Sidney St,Customer
140949004,4/15/2022 19:18,4/15/2022 19:26,70707,519,1084,Hot Metal St & Tunnel Blvd,,BIKE 70707,Subscriber
140949204,4/15/2022 19:31,4/15/2022 19:38,70707,413,,BIKE 70707,1084,Hot Metal St & Tunnel Blvd,Subscriber
140949314,4/15/2022 19:38,4/15/2022 19:41,70965,173,,BIKE 70965,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
140949350,4/15/2022 19:41,4/15/2022 20:16,70066,2134,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Customer
140949358,4/15/2022 19:41,4/15/2022 19:55,70907,844,,BIKE 70907,,BIKE 70907,Customer
